title,rating,price,rating counter,sold,description,shop name,url,store location
BASEUS TRUE WIRELESS BLUETOOTH EARPHONE MINI EARBUDS TWS WM01 - Hijau,4.9,Rp179.000,"52,4rb",100000,"BS-EAR-WM01-BK/PL/WH/GN/YL78180/SDPPI/2021(WM01)77545/SDPPI/2021(WM01 PLUS)BS-EAR-WM01-BK = Garansi: 2 tahun (pertanggal 11 Juni 2024 dan box packaging stiker 2 tahun) Cacat pabrik, langsung ganti baru. kerusakan akibat pengguna= garansi voidBS-EAR-WM01-PL = Garansi: 12 Bulan (Cacat pabrik, langsung ganti baru. kerusakan akibat pengguna= garansi void)BS-EAR-WM01-GN = Garansi: 2 tahun (pertanggal 11 Juni 2024 dan box packaging stiker 2 tahun) Cacat pabrik, langsung ganti baru. kerusakan akibat pengguna= garansi voidBS-EAR-WM01-WH = Garansi: 2 tahun (pertanggal 11 Juni 2024 dan box packaging stiker 2 tahun) Cacat pabrik, langsung ganti baru. kerusakan akibat pengguna= garansi voidBS-EAR-WM01-YL = Garansi: 12 Bulan (Cacat pabrik, langsung ganti baru. kerusakan akibat pengguna= garansi void)NOTE :*KONEKSI DI BEBERAPA LAPTOP TIDAK STABIL*MOHON UNTUK MELEPAS SEGEL BIRU SEBELUM DIPAKAI*KEJAR DISKON TIDAK BISA PILIH WARNAMudah Dibawa , Kecil dan Ringan , Masa pakai baterai lama Desain ergonomis in-ear, dilengkapi dengan silikon lembut eartips (S / M / L) membantu pengurangan kebisingan fisik yang lebih baik.Dilengkapi dengan generasi baru teknologi nirkabel memungkinkan koneksi ganda earphone kiri dan kanan untuk pengalaman nirkabel yang lebih lancar.Mendukung asisten suara melalui kontrol sentuh dan beralih di antara lagu sebelumnya dan berikutnyaCara pakai:1.Play/Jeda: Klik dua kali area sentuh earphone kanan2. Beralih ke lagu sebelumnya: Tekan lama area sentuh earphone kiri3. Menjawab/menutup telepon: Ketika ada panggilan masuk, klik dua kali area sentuh earphone kanan4. Beralih ke lagu berikutnya:Tekan lama area sentuh earphone kanan Cocok untuk: Kompatibel dengan semua perangkat nirkabelSPEK:Bahan: ABSVersi: V5.3Jarak komunikasi: 10mWaktu siaga: 300 jamWaktu musik: 5 jam (70% dari volume)Durasi mendengarkan musik dengan kotak pengisi daya: 50 jamKapasitas baterai: 40mah / 0.148wh (earphone)WM01 : 300 mAh / 1.11wh kotak pengisianInput earphone: DC5V = 50MAArus konsumsi earphone: 8MAKotak pengisian current: 96mAInput kotak pengisian: DC5V = 300MAWaktu pengisian: WM01 : 1,5 JAMrentang respons frekuensi: 20HZ-20KHZInput : Type-CDimensi Paket: 12.2*9.3*4.2 cm (WM01)Isi Kemasan:1* Baseus True Wireless Earphones WM011* Kabel Type C3 pasang ear muff",Baseus Official Store,https://www.tokopedia.com/baseus/baseus-true-wireless-bluetooth-earphone-mini-earbuds-tws-wm01-hijau?extParam=cmp%3D1%26ivf%3Dtrue%26keyword%3Dtws%26search_id%3D202501152004350679B21DAC00C32E51X1%26src%3Dsearch,Kota Tangerang
Anker Soundcore Liberty 4NC 4 NC Noise Cancelling TWS ANC LDAC - A3947 - Putih,5,Rp899.000,560,1000,"*) Garansi resmi 18 bulan*) Garansi langsung ganti baru jika rusak fungsi selama 2x24 jam sejak barang diterima dan transaksi belum diselesaikan, wajib video unboxing*) Untuk klaim garansi, mohon menyertakan kemasan asli, video unboxing, kartu garansi==================================================Anker Soundcore Liberty 4NC 4 NC Noise Cancelling TWS ANC LDAC - A3947Fitur Utama:-Reduce noise by up to 98.5% with our advanced noise cancelling system-Adaptive ANC 2.0 adapts to ears and environment in real-time-11mm drivers, Hi-Res Wireless and LDAC technology for crisp sound-Full adjustable EQ with Hear ID 2.0 for a tailored sound profile-10/50 hours of battery for long-lasting quiet- Fast Pair and Bluetooth 5.3 multi-point connection-IPX4 water-resistance against spills and rain-6 mics and an AI algorithm enable crystal clear callsSpesifikasi:Active Noise Cancelling: Adapts to ears & environmentSound: 11mm custom-made driverHearID Sound: YesPlaytime: 10 hours / 50 hoursBluetooth Version: Bluetooth 5.3Fast Charging: 10 mins = 4 hoursWireless Charging: YesMulti-Point Connection: YesWearing Detection: YesCalls: 6 mics with AI algorithmIsi Dalam Kemasan:1x Liberty 4 NC1x Charging Case - Extends Battery Life to 50 Hours4x XS/S/M/L Ear Tips - M Pre-Installed1x USB-C Charging Cable",ZTH Official,https://www.tokopedia.com/zthofficial/anker-soundcore-liberty-4nc-4-nc-noise-cancelling-tws-anc-ldac-a3947-putih-54f84?extParam=ivf%3Dfalse%26keyword%3Dtws%26search_id%3D202501152004350679B21DAC00C32E51X1%26src%3Dsearch,Jakarta Utara
KZ AZ09 TWS HD Upgrade Type B dan C Bluetooth Earphone ZSN PRO ZST DQ6 - Pin Type B,4.9,Rp255.000,1.362,2000,"KELUARAN TERBARU:- KZ AZ10 bisa order di link: https://tokopedia.link/DOuhMsDPlpb- KZ AZ09 PRO (Qualcomm APTX QC3040) bisa order di link: https://tokopedia.link/r8HzNfwuJmbGARANSI RESMI KZ 1 TAHUNKZ AZ09 terdapat 2 buah pilihan (PIN TYPE B dan PIN TYPE C). Harap pilih varian pin yang sesuai. Tidak bisa ditukar apabila salah memilih pin.TIDAK TERMASUK EARPHONE.1. Varian Pin Type B dapat digunakan untuk tipe earphone dibawah ini :ZST, ZST X, EDX, ZS10, ED12, ZSR, ES3, ES4, AS06, AS10, BA10atau brand CCA yaitu: CCA C10, CCA C16, CCA CA2atau brand MOONDROP yaitu: SSP, KXXSatau SGOR VENUS2. Varian Pin Type C dapat digunakan untuk tipe earphone KZ dibawah ini :KZ Castor, KZ Castor Pro, D-FI, Krila, ESX, DQ6S, DQ6, EDX PRO, EDX PRO X, EDX LITE, EDXS, EDX ULTRA, ZVX, ZNA, DQS, PR3, PR2, ZSN, ZSN Pro, ZSN Pro X, ZSN PRO 2, ZS10 Pro, ZS10 PRO X, ZSX, ZAT, ZAX, ASF, AS12, AS16, ASX, AST, AS16 PRO X, AS24atau bisa juga untuk Brand CCA seperti : CCA Rhapsody, Polaris, Pianist, Lyra, CRA+, CSN, CA4, C10 Pro, A10, C12, CA16, CKX, CS16atau SGOR ADONISSpesifikasi :Product Name : KZ-AZ09Bluetooth version : 5.2Bluetooth range: 15mEarhook weight: 4.5g (single)Weight of charging case : 85gEar hook battery capacity: 50mACharging case battery capacity: 800mACodecs : AACWith Microphone : YesCharging Method : Charging caseBattery life : about 6 hoursBluetooth range : about 15 meterGame Mode : 40msCharging box input : 5V-1ANote: Charging harus menggunakan adaptor 5V 1A, charging harus menggunakan kabel yang ada di paketnya!! Kerusakan akibat charging menggunakan adaptor fast charging atau kabel lain, tidak dapat ditukar.Kelengkapan :- KZ AZ09- Charging case- User manualNote: Sejak September 2024 sudah TIDAK DAPAT kabel charger usb type c didalam dus nya",Tech Cube,https://www.tokopedia.com/techcube/kz-az09-tws-hd-upgrade-type-b-dan-c-bluetooth-earphone-zsn-pro-zst-dq6-pin-type-b?extParam=ivf%3Dfalse%26keyword%3Dtws%26search_id%3D202501152004350679B21DAC00C32E51X1%26src%3Dsearch,Jakarta Barat
JETE TWS CE3 True Wireless Stereo Bluetooth 5.3 IPX 5 - Garansi 2 Tahun - Black,4.9,Rp117.502,182,250,"====================Raih Hadiah Hingga Ratusan Juta Melalui Undian DoraniversaryPeriode : 1 Des 24 - 31 Jan 25Pengumuman : Februari 25Segera Klaim Semua Transaksi Anda Menjadi Kupon Undian Doraniversary===================Specification of TWS JETE-CE3:Bluetooth version: V5.3 Earbud battery: 30mAh*2 Charge case battery: 200mAh Standby time: 150H Talk time: 4H Speaker sensitivity: 103dB Input voltage/current: 3.7V Impedance: 32ohm Wireless Working range: 10M (without obstacles) Speaker frequency: 20Hz-20KHz Charging time: 1H Net weight: 2.6g*2 (Earbuds)/26g (Charging case)Keunggulan ;- RESILIENT RHYTHMS, ENDURING BEATSTWS JETE CE3 Series adalah perangkat audio pilihan tepat bagi para penikmat musik dan konten. Didesain dengan material premium, membuatnya lebih ringan namun kokoh saat digunakan. Selain itu, didukung dengan audio yang jernih untuk meningkatkan kenyamanan pengguna.- BATERAI TAHAN LAMAGunakan perangkat dalam waktu yang lama pun tidak masalah. Baterai TWS JETE CE3 Series dapat diandalkan di berbagai kondisi. Bahkan hingga 15 jam penggunaan. Cukup 1 jam dalam sekali pengisian daya dan nikmati musik favoritmu kapan saja.- KONEKSI BLUETOOTH TERBARUMenggunakan teknologi Bluetooth terbaru 5.3 membuat koneksinya lebih stabil. Selain itu, konsumsi dayanya lebih rendah. Dengan begitu, membuat ketahanan baterai lebih lama saat menggunakannya.- AMAN DIGUNAKAN OUTDOORTak hanya penggunaan di dalam ruangan saja, TWS JETE CE3 Series juga bisa diandalkan untuk penggunaan outdoor. Termasuk terkena percikan air, gerimis, dan keringat saat berolahraga. Ini dimungkinkan berkat adanya perlindungan IPX5 yang dimilikinya.- DRIVER AUDIO LEBIH BESAROutput audio yang dihasilkan JETE CE3 Series lebih jernih dan nampak nyata. Tak hanya nyaman digunakan untuk melakukan panggilan saja, tetapi juga untuk menikmati musik dan konten audio terbaik dengan dukungan driver berukuran 13mm.- KONTROL MUDAH DAN CEPATAtur musik dan penggunaan sesukamu hanya dalam hitungan detik. Hal itu dimungkinkan berkat adanya fitur smart touch control. Pengguna bebas mengatur penggunaan hanya dengan sentuhan jari saja. Mulai dari memilih lagu, mengatur volume, dan mengatur panggilan.- PAIRING YANG MUDAH KE PERANGKATSelain koneksi yang tanpa putus, TWS JETE CE3 Series dapat tersambung secara otomatis pada perangkat yang terhubung saat membuka dari case. Koneksi juga otomatis akan terputus ketika pengguna memasukkan kembali dalam case.- SUARA LEBIH JERNIH DAN JELASDirancang dengan desain khusus yang lebih ringkas dan fitur audio unggulan, membuatnya nyaman digunakan. Dengan driver yang lebih besar menghasilkan suara yang lebih jernih dan jelas untuk berbagai genre musik maupun melakukan panggilan.- DUA PILIHAN WARNA YANG STYLISHAda dua pilihan warna yang stylish White dan Black. Pilih warna sesuai karakter dan bisa dipadupadankan dengan gadget agar terlihat lebih fashionable saat digunakan.Keuntungan Membeli di toko JETE Authorized :1. Harga Inc PPN 11% (bisa menerbitkan faktur pajak)2. Produk 100% Original, Uang kembali 100% jika brg tidak ORI3. Garansi Resmi 2 Tahun, Rusak ganti baru Tukar sepuasnya4. Selalu Ready Stock dan Siap Kirim5. Packing Aman dan Rapi6. Pengiriman Tepat Waktu7. Pelayanan Ramah dengan Product Knowledge yang Baik8. Proses Klaim Garansi Mudah & dibantu Hingga Selesai9. Memiliki Cabang Toko Resmi Offline yang tersebar di seluruh Indonesia",JETE Authorized Store,https://www.tokopedia.com/jeteofficialsby/jete-tws-ce3-true-wireless-stereo-bluetooth-5-3-ipx-5-garansi-2-tahun-black-ffaa9?extParam=ivf%3Dtrue%26keyword%3Dtws%26search_id%3D202501152004350679B21DAC00C32E51X1%26src%3Dsearch%26whid%3D16178208,Kota Bandung
MONSTER XKT08 WIRELESS BLUETOOTH EARPHONE HEADSET EARBUDS TWS - Hijau,4.9,Rp149.000,7.501,10000,"LN-EAR-MONSTER08-BKLN-EAR-MONSTER08-BLLN-EAR-MONSTER08-GNLN-EAR-MONSTER08-RDLN-EAR-MONSTER08-WHLN-EAR-MONSTER08-ORGNo Postel : 89427/SDPPI/2023Monster XKT08 merupakan TWS yang memiliki kualitas suara tingkat HIFI Surround Sound, dilengkapi dengan koneksi Bluetooth versi 5.3 yang lebih stabil, low latency 45ms, mendukung sebagian besar perangkat bluetooth dengan konsumsi daya lebih rendah.Memiliki desain unik, simple, dan fashionable sangat cocok untuk anak muda kaum milenial dan gen Z. Dengan Berat yang ringan hanya 4,1 Gram Earphone ini juga bisa dikalungkan di leher.Melakukan panggilan telepon lebih jelas dan nyaman dengan teknologi EN dimana membantu mengurangi noise saat melakukan panggilan telepon.Support sistem operasi iOS, Android dan Windows.Spesifikasi Produk:Versi Bluetooth: 5.3Codec: AAC/SBCIP Rating: IP54Speaker size: 13mmKapasitas baterai earbuds: 33mAh*2Kapasitas baterai casing: 300mAhWaktu Charging: 1.5 Jam (Earphone), 2 Jam (Earphone+charging case)Jangka waktu mendengarkan musik: 4-5 Jam (Earphone), 24 Jam (Charging case)Frekuensi : 20Hz - 20KhzJarak transmisi: 8-10MCharging port: Type-CIsi Kemasan : 1*Monster XKT08 Wireless Bluetooth EarphoneGaransi: 12 Bulan (Cacat pabrik, langsung ganti baru. Kerusakan akibat pengguna= garansi void)Notes :1. Harap pastikan pesanan sudah sesuai sebelum check out.2. Produk tidak dapat ditukar size / warna / model3. Untuk klaim produk tidak lengkap harap sertakan video unboxing paket.4. Setelah barang sampai mohon dicek kelengkapan produk dan pastikan barang diterima dengan kondisi baik sebelum klik ""Pesanan Diterima"".",Monster Official Store,https://www.tokopedia.com/monsterofficialstore/monster-xkt08-wireless-bluetooth-earphone-headset-earbuds-tws-hijau-37b1?extParam=ivf%3Dtrue%26keyword%3Dtws%26search_id%3D202501152004350679B21DAC00C32E51X1%26src%3Dsearch,Jakarta Barat
Hippo Adaptor Union 2 1A SDC USB Adapter Kepala Casan TWS/CCTV - Adaptor,4.9,Rp9.900,99,500,"Union 2AdapterUnion 2 dengan berbagai fitur sehingga Anda hanya cukup memiliki satu adaptersaja untuk menunjang pengisian daya gadget-gadget Anda.PengisianDaya yang CepatAdapterUnion 2 memiliki total output hingga 5W (1A) yang dapat mengisi daya gadgetAnda dengan cepat.MutliProtetcion ChipMelindungigadget Anda dari suhu berlebihan sehingga lebih aman ketika saat pengisian.BuildQuality TerbaikDibuatdengan material ABS + PC yang dapat melindungi adapter Union 2 dari suhu panas yangtinggi dan melindungi dari benturan.Designyang RingkasDidesainoleh profesional sehingga menghasilkan adapter yang ringkas, ringan, dan mudahuntuk Anda bawa kemanapun Anda pergi.",Hippo Elite,https://www.tokopedia.com/hippoelite/hippo-adaptor-union-2-1a-sdc-usb-adapter-kepala-casan-tws-cctv-adaptor-d4892?extParam=ivf%3Dfalse%26keyword%3Dtws%26search_id%3D202501152004350679B21DAC00C32E51X1%26src%3Dsearch,Jakarta Pusat
KIIP WIRELESS KN2 PEN PEMBERSIH CLEANING BRUSH EARPHONE HP TWS AIRPODS - Diskon Spesial,4.9,Rp36.000,831,1000,"KP-UV-KN2-WH  Notes : - Harap pastikan pesanan sudah sesuai sebelum check out. - Untuk KLAIM PRODUK tidak lengkap harap sertakan VIDEO kondisi barang saat diterima. - Untuk KLAIM PRODUK tidak berfungsi dengan baik sertakan VIDEO kondisi product saat digunakan. - Setelah barang sampai mohon dicek kelengkapan produk dan pastikan barang diterima dengan kondisi baik sebelum klik  #34;Pesanan Diterima #34;.  Cocok untuk: Airpods, TWS, Ponsel, Tablet, dll  Pen pembersih multifungsi 3in1 dengan desain dual-head untuk Headphone/ Ponsel.  Bagian ujung pena untuk noda membandel; Bagian brush dapat digunakan untuk membersihkan headphone/ ponsel; Bagian sponge dapat digunakan untuk membersihkan slot pada ponsel atau charging ports. Membersihkan device anda hingga ke sela- sela.  Tipis dan ramping.  Ringan dan mudah dibawa.  Dapat digunakan untuk berbagai macam device.  SPEK: Warna: Putih Material: ABS Dimensi Produk: 108mm (tinggi) x 13mm (diameter) Berat Paket: 150g  Isi paket: 1* Pen Pembersih Multifungsi  TIDAK ADA GARANSI",KIIP Official Store,https://www.tokopedia.com/kiip/kiip-wireless-kn2-pen-pembersih-cleaning-brush-earphone-hp-tws-airpods-diskon-spesial-20235?extParam=ivf%3Dtrue%26keyword%3Dtws%26search_id%3D202501152004350679B21DAC00C32E51X1%26src%3Dsearch,Kota Tangerang
TWS GAMING M90 Headset Bluetooth v5.3 Pro HD Led Display,4.8,Rp44.000,4.364,9000,"Headset Bluetooth m90 Pro headset bluetooth yang docker nya type slide bukan buka tutup seperti tws lain nya , layar tampilan indikator baterai di bagian depan dan bisa 2 fungsi untuk mode music dan game. Untuk Mode Game Tws m90 pro tidak delay seperti kebanyakan eraphone tws lainnya. M90 Pro sudah ada teknologi ENC (Enviromental Noise Cancellation)Fitur: Bluetooth 5.3：koneksi jarak 10-15m Dilengkapi dengan powerbank 1200 mAh. Tidak hanya dapat mengisi daya earphone, tetapi juga dapat mengisi daya hp Kontrol sentuh: menjawab panggilan atau mengganti musik, operasi sederhana Kapasitas kompartemen pengisian daya 1200 mAh Tampilan Baterai Digital: Tampilan baterai yang akurat untuk kompartemen dan headphone, tidak perlu membuka penutupSpesifikasi: Model: M90 Pro Jarak Transmisi : 10-15m Frequency: 100Hz-10KHZ Bt Versi : 5.3 Headphone capacity: 40mAh lithium battery Charging compartment capacity: 1200mAhIsi Kemasan: 1x Sepasang Headset TWS Gaming 1x Box Charger Headset TWS 1x Kabel Charging PROSES PENGEMASAN PAKET CEPAT OPEN SENIN - MINGGU, 08.00 -16.00 PACKING AMAN & RAPI HARGA BERSAINGMohon melakukan video unboxing saat paket diterima. jika tidak ada maka complain tidak bisa diajukan. HAPPY SHOPPING",K2 Official Store,https://www.tokopedia.com/k2-official/tws-gaming-m90-headset-bluetooth-v5-3-pro-hd-led-display?extParam=cmp%3D1%26ivf%3Dtrue%26keyword%3Dtws%26search_id%3D202501152004350679B21DAC00C32E51X1%26src%3Dsearch,Kota Depok
Baseus E19 Super Bass TWS ENC True Wireless Earbuds Earphone - White,4.9,Rp175.000,525,1000,"*) Garansi resmi 12 Bulan*) Wajib video unboxing saat terima barang untuk kepentingan klaim garansi atau pengajuan komplain*) Garansi langsung ganti baru jika rusak fungsi selama 2x24 jam sejak barang diterima dan transaksi belum diselesaikan*) Untuk klaim garansi, mohon menyertakan video unboxing, kemasan asli & invoice pembelian=================================================Baseus E19 Super Bass TWS ENC True Wireless Earbuds Earphone- Bass yang kuatBaseus Bowie E19 earbud nirkabel, earbud nirkabel ukuran besar dengan driver 12mm Suara bertenaga dengan bass bertenaga sehingga Anda bisa kehilangan diri dalam lagu favorit.- Performa dunia nyata tak tertandingiIPX5 earbud tahan air tangguh terhadap keringat dan rintik untuk kinerja audio tertinggi dalam kondisi apa saja- Panggilan sejernih kristalBerkat tata letak mikrofon yang dioptimalkan dan 2-mikrofon ENC menawarkan pendengar pada ujung lainnya kualitas panggilan yang jelas dan jernih tanpa hiss dan hum- Waktu bermain panjang, pengisian daya CepatDapatkan waktu penggunaan baterai 6 jam dengan satu kali pengisian daya dengan casing yang mengirimnya hingga 33 jam.Jika E19 earbud true wireless berdaya redup, pengisian daya Cepat 10 menit akan memberi Anda 2 jam waktu bermain.- Lebih cepat, lebih kuat, efisieKoneksi Bluetooth 5.3 menyediakan konektivitas yang lebih cepat dan lebih andal, rentang peningkatan, peningkatan efisiensi daya dan kualitas audiospesifikasi:- Bahan = ABS,Plastik- Berat Badan [G] = 92- Daya Tahan Baterai Hingga [Jam] = 33H- Asisten Suara Built-In = no- Maksimum Jangkauan Wireless [M] = <10m-Teknologi NFC = no- charging time = 1,5 jam- charging interface = type - Cfitur :1. Bass yang kuat2. IPX5 tahan air3.Cerdas panggilan dual-mic ENC4 .Bluetooth 5.35. Daya tahan baterai 33 jam",ZTH Official,https://www.tokopedia.com/zthofficial/baseus-e19-super-bass-tws-enc-true-wireless-earbuds-earphone-white-b3a6a?extParam=ivf%3Dfalse%26keyword%3Dtws%26search_id%3D202501152004350679B21DAC00C32E51X1%26src%3Dsearch,Jakarta Utara
Sony WF-1000XM5 / WF1000XM5 / WF 1000 XM5 - ANC TWS Bluetooth Earbuds - Black + Wireles,5,Rp3.389.000,223,250,"*) Garansi resmi 12 bulan Sony Indonesia*) Garansi langsung ganti baru jika rusak fungsi selama 2x24 jam sejak barang diterima dan transaksi belum diselesaikan, wajib video unboxing*) Untuk klaim garansi, mohon menyertakan kemasan asli, kartu garansi & invoice==================================================Sony WF-1000XM5 / WF1000XM5 / WF 1000 XM5 - ANC TWS Bluetooth EarbudsInfo Variant:Black / Silver = Sony onlyBlack + Wireless / Silver + Wireless = Sony + bundling wireless charger BASEUSThe WF-1000XM5 reduces external noise over a wide bandwidth, from low to high frequencies. It contains two proprietary processors that cancel more external noise than ever, a new high-performance driver unit Dynamic Driver X, dual feedback microphones, and innovative Noise Isolation Earbud Tips for a more stable fit.THE BEST NOISE CANCELLING*: The WF-1000XM5 earbuds feature cutting-edge technology to deliver premium sound quality and the best noise cancelling performance on the market.ASTONISHING SOUND QUALITY: With our new Dynamic Driver X, you’ll hear richer vocals and enhanced detail. Hi-Res Audio, DSEE Extreme, and more premium technologies, can also be enjoyed.SONY’S BEST-EVER CALL QUALITY**: Bone conduction sensors and Precise Voice Pickup Technology ensure your voice comes through clearly, even in noisy environments. **As of June 26th, 2023. In truly wireless headphones.LONG BATTERY LIFE: You can enjoy up to 8 hours of charge on your Bluetooth earbuds and store another 16 hours in the case for a full 24 hours of listening every time you leave the houseMULTIPOINT CONNECTION: These Bluetooth earphones can be paired with two devices simultaneously – compatible with Android, iOS, Windows and MacOS (not limited to just Sony devices).What's in the box:Charging CaseNoise Isolation Earbuds TipsReference GuideUSB Cable",ZTH Official,https://www.tokopedia.com/zthofficial/sony-wf-1000xm5-wf1000xm5-wf-1000-xm5-anc-tws-bluetooth-earbuds-black-wireles-21c28?extParam=ivf%3Dfalse%26keyword%3Dtws%26search_id%3D202501152004350679B21DAC00C32E51X1%26src%3Dsearch,Jakarta Utara
